timestamp,hour,voltage,current,power,temperature,humidity
2026-07-20 21:34:31,21,0.00,0.000,0.00,27.3,77.8
2026-07-20 21:34:33,21,0.00,0.000,0.00,27.3,77.8
2026-07-20 21:34:34,21,0.00,0.000,0.00,27.3,77.7
2026-07-20 21:34:35,21,7.68,0.916,7.04,27.3,77.7
2026-07-20 21:34:36,21,7.83,0.831,6.51,27.3,77.7
2026-07-20 21:34:37,21,7.87,0.828,6.52,27.3,77.7
2026-07-20 21:34:38,21,8.32,0.825,6.87,27.3,77.7
2026-07-20 21:34:39,21,8.19,0.827,6.78,27.3,77.7
2026-07-20 21:34:41,21,8.20,0.830,6.80,27.3,77.7
2026-07-20 21:34:42,21,8.61,0.825,7.10,27.3,77.7
2026-07-20 21:34:43,21,8.31,0.827,6.88,27.3,77.7
2026-07-20 21:34:44,21,8.91,0.831,7.41,27.3,77.7
2026-07-20 21:34:45,21,127.10,0.826,105.04,27.3,77.7
2026-07-20 21:34:46,21,127.44,0.829,105.68,27.3,77.7
2026-07-20 21:34:48,21,126.80,0.832,105.46,27.3,77.7
2026-07-20 21:34:49,21,127.11,0.828,105.21,27.3,77.7
2026-07-20 21:34:50,21,127.10,0.825,104.84,27.3,77.7
2026-07-20 21:34:51,21,127.30,0.827,105.21,27.4,77.7
2026-07-20 21:34:52,21,127.11,0.825,104.82,27.4,77.7
2026-07-20 21:34:53,21,127.41,0.825,105.05,27.4,77.7
2026-07-20 21:34:55,21,127.51,0.831,105.97,27.3,77.7
2026-07-20 21:34:56,21,127.61,0.827,105.54,27.3,77.7
2026-07-20 21:34:57,21,127.38,0.827,105.33,27.3,77.7
2026-07-20 21:34:58,21,127.37,0.836,106.48,27.3,77.6
2026-07-20 21:34:59,21,127.09,0.829,105.39,27.3,77.6
2026-07-20 21:35:00,21,127.27,0.825,105.03,27.3,77.6
