timestamp,hour,voltage,current,power,temperature,humidity
2026-07-23 14:43:02,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:04,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:05,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:06,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:07,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:08,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:09,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:11,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:12,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:13,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:14,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:15,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:16,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:18,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:19,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:20,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:21,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:22,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:23,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:25,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:26,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:27,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:28,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:29,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:30,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:31,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:33,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:34,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:35,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:36,14,20.25,0.000,0.00,0.0,0.0
2026-07-23 14:43:37,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:38,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:40,14,0.00,0.000,0.00,0.0,0.0
2026-07-23 14:43:41,14,28.23,0.000,0.00,0.0,0.0
2026-07-23 14:43:42,14,28.23,0.000,0.00,0.0,0.0
2026-07-23 14:43:43,14,28.23,0.000,0.00,0.0,0.0
2026-07-23 14:43:44,14,29.45,0.000,0.00,0.0,0.0
2026-07-23 14:43:45,14,26.90,0.000,0.00,0.0,0.0
2026-07-23 14:43:47,14,26.49,0.000,0.00,0.0,0.0
2026-07-23 14:43:48,14,30.37,0.000,0.00,0.0,0.0
2026-07-23 14:43:49,14,28.02,0.000,0.00,0.0,0.0
2026-07-23 14:43:50,14,28.23,0.000,0.00,0.0,0.0
2026-07-23 14:43:51,14,28.23,0.000,0.00,0.0,0.0
