timestamp,hour,voltage,current,power,temperature,humidity
2026-07-20 21:45:19,21,0.00,0.000,0.00,27.3,78.2
2026-07-20 21:45:21,21,0.00,0.000,0.00,27.3,78.2
2026-07-20 21:45:22,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:23,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:24,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:25,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:26,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:27,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:29,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:30,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:31,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:32,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:33,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:34,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:36,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:37,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:38,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:39,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:40,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:41,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:43,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:44,21,0.00,0.000,0.00,27.2,78.7
2026-07-20 21:45:45,21,76.68,0.000,0.00,27.2,78.7
2026-07-20 21:45:46,21,126.48,0.000,0.00,27.2,78.8
2026-07-20 21:45:47,21,125.99,0.000,0.00,27.2,78.8
2026-07-20 21:45:48,21,125.79,0.000,0.00,27.2,78.8
2026-07-20 21:45:50,21,125.88,0.000,0.00,27.2,78.8
2026-07-20 21:45:51,21,126.24,0.000,0.00,27.2,78.8
2026-07-20 21:45:52,21,126.44,0.000,0.00,27.2,78.8
2026-07-20 21:45:53,21,126.35,0.000,0.00,27.2,78.8
2026-07-20 21:45:54,21,126.08,0.000,0.00,27.2,78.8
2026-07-20 21:45:55,21,126.08,0.000,0.00,27.2,78.8
2026-07-20 21:45:57,21,126.02,0.000,0.00,27.2,78.7
2026-07-20 21:45:58,21,126.30,0.000,0.00,27.2,78.7
2026-07-20 21:45:59,21,126.33,0.000,0.00,27.2,78.7
2026-07-20 21:46:00,21,126.26,0.000,0.00,27.2,78.8
