timestamp,hour,voltage,current,power,temperature,humidity
2026-07-20 21:16:08,21,0.00,0.000,0.00,27.4,77.7
2026-07-20 21:16:10,21,0.00,0.000,0.00,27.4,77.7
2026-07-20 21:16:11,21,0.00,0.000,0.00,27.4,77.8
2026-07-20 21:16:12,21,0.00,0.000,0.00,27.4,77.8
2026-07-20 21:16:13,21,0.00,0.000,0.00,27.4,77.8
2026-07-20 21:16:14,21,0.00,0.000,0.00,27.4,77.7
2026-07-20 21:16:15,21,82.11,0.000,0.00,27.4,77.7
2026-07-20 21:16:16,21,158.28,0.000,0.00,27.4,77.7
2026-07-20 21:16:18,21,157.98,0.000,0.00,27.4,77.7
2026-07-20 21:16:19,21,158.49,0.000,0.00,27.4,77.7
2026-07-20 21:16:20,21,158.00,0.000,0.00,27.4,77.7
2026-07-20 21:16:21,21,158.55,0.000,0.00,27.4,77.7
2026-07-20 21:16:22,21,157.96,0.000,0.00,27.4,77.7
2026-07-20 21:16:23,21,157.87,0.000,0.00,27.4,77.7
2026-07-20 21:16:25,21,157.63,0.000,0.00,27.4,77.7
2026-07-20 21:16:26,21,157.89,0.000,0.00,27.4,77.7
2026-07-20 21:16:27,21,158.39,0.000,0.00,27.4,77.7
2026-07-20 21:16:28,21,158.44,0.000,0.00,27.4,77.7
2026-07-20 21:16:29,21,158.14,0.000,0.00,27.4,77.7
2026-07-20 21:16:30,21,158.10,0.000,0.00,27.4,77.7
2026-07-20 21:16:32,21,157.69,0.000,0.00,27.4,77.6
2026-07-20 21:16:33,21,158.36,0.000,0.00,27.4,77.6
2026-07-20 21:16:34,21,158.62,0.000,0.00,27.4,77.6
2026-07-20 21:16:35,21,158.42,0.000,0.00,27.4,77.7
2026-07-20 21:16:36,21,158.29,0.000,0.00,27.4,77.7
2026-07-20 21:16:37,21,158.21,0.000,0.00,27.4,77.7
2026-07-20 21:16:39,21,158.31,0.000,0.00,27.4,77.7
2026-07-20 21:16:40,21,158.53,0.000,0.00,27.4,77.7
2026-07-20 21:16:41,21,158.80,0.000,0.00,27.4,77.7
2026-07-20 21:16:42,21,158.34,0.000,0.00,27.4,77.7
2026-07-20 21:16:43,21,158.44,0.000,0.00,27.4,77.7
2026-07-20 21:16:44,21,158.64,0.000,0.00,27.4,77.7
2026-07-20 21:16:45,21,158.59,0.000,0.00,27.4,77.7
2026-07-20 21:16:47,21,158.56,0.000,0.00,27.4,77.7
2026-07-20 21:16:48,21,158.84,0.000,0.00,27.4,77.7
2026-07-20 21:16:49,21,158.63,0.000,0.00,27.4,77.7
2026-07-20 21:16:50,21,158.35,0.000,0.00,27.4,77.7
