timestamp,hour,voltage,current,power,temperature,humidity
2026-07-20 21:28:22,21,0.00,0.000,0.00,27.3,77.8
2026-07-20 21:28:24,21,0.00,0.000,0.00,27.3,77.8
2026-07-20 21:28:25,21,0.00,0.000,0.00,27.3,77.8
2026-07-20 21:28:26,21,0.00,0.000,0.00,27.3,77.8
2026-07-20 21:28:27,21,74.00,0.000,0.00,27.3,77.8
2026-07-20 21:28:28,21,126.10,0.000,0.00,27.3,77.9
2026-07-20 21:28:29,21,126.07,0.000,0.00,27.3,77.9
2026-07-20 21:28:30,21,125.59,0.000,0.00,27.3,77.9
2026-07-20 21:28:32,21,125.97,0.000,0.00,27.3,77.8
2026-07-20 21:28:33,21,125.13,0.000,0.00,27.3,77.8
2026-07-20 21:28:34,21,124.90,0.000,0.00,27.3,77.8
2026-07-20 21:28:35,21,125.14,0.000,0.00,27.3,77.8
2026-07-20 21:28:36,21,124.93,0.000,0.00,27.3,77.8
2026-07-20 21:28:37,21,124.77,0.000,0.00,27.3,77.8
2026-07-20 21:28:39,21,124.83,0.000,0.00,27.3,77.8
2026-07-20 21:28:40,21,125.01,0.000,0.00,27.3,77.8
2026-07-20 21:28:41,21,125.15,0.000,0.00,27.3,77.8
2026-07-20 21:28:42,21,125.44,0.000,0.00,27.3,77.8
2026-07-20 21:28:43,21,125.35,0.000,0.00,27.3,77.8
2026-07-20 21:28:44,21,125.59,0.000,0.00,27.3,77.8
2026-07-20 21:28:46,21,125.32,0.000,0.00,27.3,77.8
2026-07-20 21:28:47,21,125.24,0.000,0.00,27.3,77.8
2026-07-20 21:28:48,21,125.03,0.000,0.00,27.3,77.8
2026-07-20 21:28:49,21,125.28,0.000,0.00,27.3,77.8
2026-07-20 21:28:50,21,125.41,0.000,0.00,27.3,77.8
2026-07-20 21:28:51,21,125.75,0.838,105.42,27.3,77.8
2026-07-20 21:28:53,21,126.03,0.833,104.94,27.3,77.8
2026-07-20 21:28:54,21,125.62,0.833,104.62,27.3,77.8
2026-07-20 21:28:55,21,126.01,0.828,104.39,27.3,77.8
2026-07-20 21:28:56,21,126.17,0.836,105.45,27.3,77.8
2026-07-20 21:28:57,21,125.48,0.833,104.54,27.3,77.8
2026-07-20 21:28:58,21,125.84,0.832,104.70,27.3,77.8
2026-07-20 21:28:59,21,125.66,0.828,104.10,27.3,77.8
2026-07-20 21:29:01,21,125.86,0.831,104.59,27.3,77.8
2026-07-20 21:29:02,21,126.42,0.833,105.30,27.3,77.8
2026-07-20 21:29:03,21,126.21,0.831,104.85,27.3,77.8
2026-07-20 21:29:04,21,126.33,0.831,105.01,27.3,77.8
2026-07-20 21:29:05,21,125.78,0.830,104.40,27.3,77.8
2026-07-20 21:29:06,21,126.12,0.830,104.69,27.3,77.8
2026-07-20 21:29:07,21,125.83,0.832,104.64,27.3,77.8
2026-07-20 21:29:08,21,126.06,0.833,105.06,27.3,77.8
2026-07-20 21:29:10,21,125.51,0.830,104.15,27.3,77.8
2026-07-20 21:29:11,21,125.99,0.829,104.50,27.3,77.8
2026-07-20 21:29:12,21,125.88,0.833,104.86,27.3,77.8
2026-07-20 21:29:13,21,125.84,0.831,104.55,27.3,77.8
2026-07-20 21:29:14,21,125.69,0.828,104.03,27.3,77.8
2026-07-20 21:29:15,21,126.04,0.828,104.33,27.3,77.8
2026-07-20 21:29:17,21,125.58,0.830,104.29,27.3,77.8
2026-07-20 21:29:18,21,125.69,0.832,104.53,27.3,77.8
2026-07-20 21:29:19,21,124.77,0.827,103.16,27.3,77.8
2026-07-20 21:29:20,21,125.17,0.827,103.55,27.3,77.8
2026-07-20 21:29:21,21,125.16,0.832,104.17,27.3,77.8
2026-07-20 21:29:22,21,125.08,0.830,103.85,27.3,77.8
2026-07-20 21:29:24,21,124.98,0.828,103.52,27.3,77.8
2026-07-20 21:29:25,21,124.39,0.830,103.29,27.3,77.8
2026-07-20 21:29:26,21,124.80,0.828,103.32,27.3,77.8
2026-07-20 21:29:27,21,125.30,0.833,104.40,27.3,77.9
2026-07-20 21:29:28,21,125.48,0.829,104.00,27.3,77.9
2026-07-20 21:29:29,21,125.44,0.832,104.41,27.3,77.9
2026-07-20 21:29:31,21,125.50,0.835,104.74,27.3,78.0
2026-07-20 21:29:32,21,124.81,0.829,103.41,27.3,78.0
2026-07-20 21:29:33,21,124.33,0.829,103.06,27.3,78.0
2026-07-20 21:29:34,21,124.38,0.831,103.40,27.3,77.9
2026-07-20 21:29:35,21,124.48,0.835,103.90,27.3,77.9
2026-07-20 21:29:36,21,125.22,0.831,104.00,27.3,77.9
2026-07-20 21:29:37,21,126.26,0.830,104.79,27.3,77.9
2026-07-20 21:29:39,21,126.19,0.833,105.16,27.3,77.9
2026-07-20 21:29:40,21,126.21,0.831,104.82,27.3,77.9
2026-07-20 21:29:41,21,125.93,0.829,104.34,27.3,77.9
2026-07-20 21:29:42,21,125.96,0.828,104.31,27.3,77.9
2026-07-20 21:29:43,21,126.30,0.829,104.68,27.3,77.9
2026-07-20 21:29:44,21,126.19,0.827,104.30,27.3,77.9
2026-07-20 21:29:45,21,125.52,0.832,104.38,27.3,77.9
2026-07-20 21:29:47,21,125.79,0.828,104.12,27.3,77.9
2026-07-20 21:29:48,21,125.89,0.833,104.88,27.3,78.0
2026-07-20 21:29:49,21,125.93,0.830,104.47,27.3,78.0
2026-07-20 21:29:50,21,126.55,0.832,105.31,27.3,78.0
2026-07-20 21:29:51,21,126.02,0.828,104.37,27.3,78.0
2026-07-20 21:29:52,21,126.06,0.829,104.47,27.3,78.0
2026-07-20 21:29:53,21,126.10,0.829,104.48,27.3,78.0
2026-07-20 21:29:55,21,125.77,0.828,104.11,27.3,78.0
2026-07-20 21:29:56,21,125.48,0.828,103.90,27.3,78.0
2026-07-20 21:29:57,21,125.50,0.830,104.11,27.3,78.0
2026-07-20 21:29:58,21,125.70,0.829,104.25,27.3,78.0
2026-07-20 21:29:59,21,125.65,0.831,104.37,27.3,78.0
2026-07-20 21:30:00,21,125.56,0.830,104.19,27.3,78.0
2026-07-20 21:30:02,21,124.07,0.825,102.40,27.3,78.0
2026-07-20 21:30:03,21,125.10,0.830,103.89,27.3,78.0
2026-07-20 21:30:04,21,126.13,0.828,104.38,27.3,78.0
2026-07-20 21:30:05,21,126.04,0.829,104.48,27.3,78.0
2026-07-20 21:30:06,21,126.11,0.829,104.56,27.3,78.0
2026-07-20 21:30:07,21,125.95,0.833,104.91,27.3,78.0
2026-07-20 21:30:09,21,125.84,0.831,104.54,27.3,78.0
2026-07-20 21:30:10,21,125.68,0.828,104.07,27.3,78.0
2026-07-20 21:30:11,21,126.42,0.829,104.83,27.3,78.0
2026-07-20 21:30:12,21,126.10,0.833,105.02,27.3,78.0
2026-07-20 21:30:13,21,125.94,0.830,104.54,27.3,78.0
2026-07-20 21:30:14,21,125.81,0.832,104.62,27.3,78.0
2026-07-20 21:30:16,21,125.93,0.829,104.43,27.3,78.0
2026-07-20 21:30:17,21,126.35,0.826,104.38,27.3,78.0
2026-07-20 21:30:18,21,126.11,0.826,104.14,27.3,78.0
2026-07-20 21:30:19,21,126.35,0.831,105.04,27.3,77.9
2026-07-20 21:30:20,21,125.95,0.831,104.69,27.3,77.9
2026-07-20 21:30:21,21,126.00,0.831,104.73,27.3,77.9
2026-07-20 21:30:23,21,126.03,0.832,104.89,27.3,78.0
