timestamp,hour,voltage,current,power,temperature,humidity
2026-07-20 21:24:46,21,0.00,0.000,0.00,27.3,77.9
2026-07-20 21:24:48,21,0.00,0.000,0.00,27.3,77.9
2026-07-20 21:24:49,21,0.00,0.000,0.00,27.3,78.0
2026-07-20 21:24:50,21,77.90,0.000,0.00,27.3,78.0
2026-07-20 21:24:51,21,129.47,0.000,0.00,27.3,78.0
2026-07-20 21:24:52,21,129.36,0.000,0.00,27.3,78.0
2026-07-20 21:24:53,21,129.01,0.000,0.00,27.3,78.0
2026-07-20 21:24:54,21,129.56,0.000,0.00,27.3,78.0
2026-07-20 21:24:56,21,129.07,0.000,0.00,27.3,78.0
2026-07-20 21:24:57,21,129.24,0.000,0.00,27.3,78.0
2026-07-20 21:24:58,21,129.24,0.000,0.00,27.3,78.0
2026-07-20 21:24:59,21,129.64,0.000,0.00,27.3,77.9
2026-07-20 21:25:00,21,0.00,0.000,0.00,27.3,77.9
2026-07-20 21:25:01,21,0.00,0.000,0.00,27.3,77.9
2026-07-20 21:25:03,21,0.00,0.000,0.00,27.3,78.0
2026-07-20 21:25:04,21,0.00,0.000,0.00,27.3,78.0
2026-07-20 21:25:05,21,0.00,0.000,0.00,27.3,78.0
2026-07-20 21:25:06,21,0.00,0.000,0.00,27.3,78.0
2026-07-20 21:25:07,21,0.00,0.000,0.00,27.3,78.0
2026-07-20 21:25:08,21,0.00,0.000,0.00,27.3,78.0
2026-07-20 21:25:10,21,0.00,0.000,0.00,27.3,78.0
2026-07-20 21:25:11,21,0.00,0.000,0.00,27.3,78.0
2026-07-20 21:25:12,21,0.00,0.000,0.00,27.3,78.0
2026-07-20 21:25:13,21,0.00,0.000,0.00,27.3,78.0
2026-07-20 21:25:14,21,0.00,0.000,0.00,27.3,78.0
2026-07-20 21:25:15,21,0.00,0.000,0.00,27.3,78.0
2026-07-20 21:25:16,21,0.00,0.000,0.00,27.3,78.0
2026-07-20 21:25:18,21,0.00,0.000,0.00,27.3,78.0
2026-07-20 21:25:19,21,0.00,0.000,0.00,27.3,78.0
2026-07-20 21:25:20,21,0.00,0.000,0.00,27.3,77.9
2026-07-20 21:25:21,21,0.00,0.000,0.00,27.3,77.9
2026-07-20 21:25:22,21,0.00,0.000,0.00,27.3,77.9
2026-07-20 21:25:23,21,0.00,0.000,0.00,27.3,77.9
2026-07-20 21:25:24,21,0.00,0.000,0.00,27.3,77.9
2026-07-20 21:25:26,21,0.00,0.000,0.00,27.3,77.9
2026-07-20 21:25:27,21,0.00,0.000,0.00,27.3,77.9
