timestamp,hour,voltage,current,power,temperature,humidity
2026-07-23 18:57:29,18,0.00,5.468,0.00,25.2,89.7
2026-07-23 18:57:31,18,0.00,7.412,0.00,25.2,89.7
2026-07-23 18:57:32,18,0.00,8.501,0.00,25.3,88.5
2026-07-23 18:57:33,18,0.00,8.676,0.00,25.3,88.5
2026-07-23 18:57:34,18,0.00,9.363,0.00,25.3,88.5
2026-07-23 18:57:35,18,0.00,9.771,0.00,25.3,88.4
2026-07-23 18:57:36,18,0.00,9.465,0.00,25.3,88.4
2026-07-23 18:57:37,18,0.00,9.772,0.00,25.3,88.4
2026-07-23 18:57:39,18,0.00,9.946,0.00,25.4,88.3
2026-07-23 18:57:40,18,0.00,9.584,0.00,25.4,88.3
2026-07-23 18:57:41,18,0.00,23.889,0.00,25.4,88.3
2026-07-23 18:57:42,18,0.00,26.349,0.00,25.3,88.3
2026-07-23 18:57:43,18,0.00,26.268,0.00,25.3,88.3
2026-07-23 18:57:44,18,0.00,25.030,0.00,25.3,88.3
2026-07-23 18:57:46,18,0.00,25.315,0.00,25.4,88.2
2026-07-23 18:57:47,18,0.00,25.724,0.00,25.4,88.2
2026-07-23 18:57:48,18,0.00,25.837,0.00,25.4,88.2
2026-07-23 18:57:49,18,0.00,26.047,0.00,25.4,88.2
