timestamp,hour,voltage,current,power,temperature,humidity
2026-07-20 20:27:58,20,0.00,0.000,0.00,27.3,79.5
2026-07-20 20:28:00,20,0.00,0.000,0.00,27.3,79.5
2026-07-20 20:28:01,20,0.00,0.000,0.00,27.3,79.3
2026-07-20 20:28:02,20,0.00,0.000,0.00,27.3,79.3
2026-07-20 20:28:03,20,0.00,0.000,0.00,27.3,79.3
2026-07-20 20:28:04,20,0.00,0.000,0.00,27.3,79.2
2026-07-20 20:28:05,20,0.00,0.000,0.00,27.3,79.2
2026-07-20 20:28:06,20,0.00,0.624,0.00,27.3,79.2
2026-07-20 20:28:08,20,0.00,0.920,0.00,27.3,79.3
2026-07-20 20:28:09,20,0.00,0.913,0.00,27.3,79.3
2026-07-20 20:28:10,20,0.00,0.916,0.00,27.3,79.3
2026-07-20 20:28:11,20,0.00,0.919,0.00,27.3,79.3
2026-07-20 20:28:12,20,0.00,0.916,0.00,27.3,79.3
2026-07-20 20:28:13,20,0.00,0.914,0.00,27.3,79.3
2026-07-20 20:28:15,20,0.00,0.916,0.00,27.3,79.2
2026-07-20 20:28:16,20,0.00,0.915,0.00,27.3,79.2
2026-07-20 20:28:17,20,0.00,0.917,0.00,27.3,79.2
2026-07-20 20:28:18,20,0.00,0.916,0.00,27.3,79.2
2026-07-20 20:28:19,20,0.00,0.917,0.00,27.3,79.2
2026-07-20 20:28:20,20,0.00,0.916,0.00,27.3,79.2
2026-07-20 20:28:22,20,0.00,0.913,0.00,27.3,79.4
2026-07-20 20:28:23,20,0.00,0.913,0.00,27.3,79.4
2026-07-20 20:28:24,20,0.00,0.914,0.00,27.3,79.4
2026-07-20 20:28:25,20,0.00,0.917,0.00,27.3,79.4
2026-07-20 20:28:26,20,0.00,0.916,0.00,27.3,79.4
2026-07-20 20:28:27,20,0.00,0.918,0.00,27.3,79.4
2026-07-20 20:28:29,20,0.00,0.912,0.00,27.3,79.4
2026-07-20 20:28:30,20,0.00,0.917,0.00,27.3,79.4
2026-07-20 20:28:31,20,0.00,0.917,0.00,27.3,79.4
2026-07-20 20:28:32,20,0.00,0.918,0.00,27.3,79.4
2026-07-20 20:28:33,20,0.00,0.924,0.00,27.3,79.4
2026-07-20 20:28:34,20,0.00,0.916,0.00,27.3,79.4
2026-07-20 20:28:35,20,0.00,0.915,0.00,27.3,79.4
2026-07-20 20:28:37,20,0.00,0.915,0.00,27.3,79.4
2026-07-20 20:28:38,20,0.00,0.917,0.00,27.3,79.4
2026-07-20 20:28:39,20,0.00,0.915,0.00,27.3,79.4
2026-07-20 20:28:40,20,0.00,0.914,0.00,27.3,79.4
2026-07-20 20:28:41,20,0.00,0.915,0.00,27.3,79.4
2026-07-20 20:28:42,20,0.00,0.913,0.00,27.3,79.5
2026-07-20 20:28:43,20,0.00,0.919,0.00,27.3,79.5
2026-07-20 20:28:44,20,0.00,0.919,0.00,27.3,79.5
2026-07-20 20:28:46,20,0.00,0.915,0.00,27.3,79.4
2026-07-20 20:28:47,20,0.00,0.916,0.00,27.3,79.4
2026-07-20 20:28:48,20,0.00,0.920,0.00,27.3,79.4
2026-07-20 20:28:49,20,0.00,0.918,0.00,27.3,79.4
2026-07-20 20:28:50,20,0.00,0.914,0.00,27.3,79.4
2026-07-20 20:28:51,20,0.00,0.923,0.00,27.3,79.4
2026-07-20 20:28:53,20,0.00,0.920,0.00,27.3,79.5
