timestamp,hour,voltage,current,power,temperature,humidity
2026-07-23 14:41:30,14,0.00,1.625,0.00,27.8,85.9
2026-07-23 14:41:32,14,0.00,1.571,0.00,27.8,85.9
2026-07-23 14:41:33,14,0.00,1.408,0.00,27.6,87.1
2026-07-23 14:41:34,14,0.00,1.630,0.00,27.6,87.1
2026-07-23 14:41:35,14,0.00,1.611,0.00,27.6,87.1
2026-07-23 14:41:36,14,0.00,1.287,0.00,27.6,86.9
2026-07-23 14:41:37,14,0.00,1.398,0.00,27.6,86.9
2026-07-23 14:41:39,14,0.00,1.565,0.00,27.6,86.9
2026-07-23 14:41:40,14,0.00,1.819,0.00,27.6,86.6
2026-07-23 14:41:41,14,0.00,2.920,0.00,27.6,86.6
