timestamp,hour,voltage,current,power,temperature,humidity
2026-07-23 17:26:32,17,0.00,0.000,0.00,27.4,79.8
2026-07-23 17:26:33,17,0.00,0.000,0.00,27.4,79.8
2026-07-23 17:26:34,17,0.00,0.000,0.00,26.0,81.9
2026-07-23 17:26:35,17,0.00,0.000,0.00,26.0,81.9
2026-07-23 17:26:36,17,0.00,0.000,0.00,26.0,81.9
2026-07-23 17:26:38,17,0.00,0.000,0.00,26.0,81.8
2026-07-23 17:26:39,17,0.00,0.000,0.00,26.0,81.8
2026-07-23 17:26:40,17,0.00,0.000,0.00,26.0,81.8
2026-07-23 17:26:41,17,0.00,0.000,0.00,26.0,81.8
2026-07-23 17:26:42,17,0.00,0.000,0.00,26.0,81.8
2026-07-23 17:26:43,17,0.00,0.000,0.00,26.0,81.8
2026-07-23 17:26:45,17,0.00,0.000,0.00,26.0,81.8
2026-07-23 17:26:46,17,0.00,0.000,0.00,26.0,81.8
2026-07-23 17:26:47,17,0.00,0.000,0.00,26.0,81.8
2026-07-23 17:26:48,17,0.00,0.000,0.00,26.0,81.8
2026-07-23 17:26:49,17,0.00,0.000,0.00,26.0,81.8
2026-07-23 17:26:50,17,0.00,0.000,0.00,26.0,81.8
2026-07-23 17:26:52,17,0.00,0.000,0.00,26.0,81.8
2026-07-23 17:26:53,17,0.00,0.000,0.00,26.0,81.8
2026-07-23 17:26:54,17,0.00,0.000,0.00,26.0,81.8
2026-07-23 17:26:55,17,0.00,0.000,0.00,26.0,81.8
2026-07-23 17:26:56,17,0.00,0.000,0.00,26.0,81.8
2026-07-23 17:26:57,17,0.00,0.000,0.00,26.0,81.8
2026-07-23 17:26:59,17,0.00,0.000,0.00,26.0,81.7
2026-07-23 17:27:00,17,0.00,0.000,0.00,26.0,81.7
2026-07-23 17:27:01,17,0.00,0.000,0.00,26.0,81.7
2026-07-23 17:27:02,17,0.00,0.000,0.00,26.0,81.7
2026-07-23 17:27:03,17,0.00,0.000,0.00,26.0,81.7
2026-07-23 17:27:04,17,0.00,0.000,0.00,26.0,81.7
2026-07-23 17:27:06,17,0.00,0.000,0.00,26.0,81.7
2026-07-23 17:27:07,17,0.00,0.000,0.00,26.0,81.7
2026-07-23 17:27:08,17,0.00,0.000,0.00,26.0,81.7
2026-07-23 17:27:09,17,0.00,0.000,0.00,26.1,81.8
2026-07-23 17:27:10,17,0.00,0.000,0.00,26.1,81.8
2026-07-23 17:27:11,17,0.00,0.000,0.00,26.1,81.8
2026-07-23 17:27:13,17,0.00,0.000,0.00,26.0,81.7
2026-07-23 17:27:14,17,0.00,0.000,0.00,26.0,81.7
2026-07-23 17:27:15,17,0.00,0.000,0.00,26.0,81.7
2026-07-23 17:27:16,17,0.00,0.000,0.00,26.1,81.5
2026-07-23 17:27:17,17,0.00,0.000,0.00,26.1,81.5
2026-07-23 17:27:18,17,0.00,0.000,0.00,26.1,81.5
2026-07-23 17:27:19,17,0.00,0.000,0.00,26.1,81.4
2026-07-23 17:27:21,17,0.00,0.000,0.00,26.1,81.4
2026-07-23 17:27:22,17,0.00,0.000,0.00,26.1,81.4
2026-07-23 17:27:23,17,0.00,0.000,0.00,26.1,81.4
2026-07-23 17:27:24,17,0.00,0.000,0.00,26.1,81.4
2026-07-23 17:27:25,17,0.00,0.000,0.00,26.1,81.4
2026-07-23 17:27:26,17,0.00,0.000,0.00,26.1,81.4
2026-07-23 17:27:28,17,0.00,0.000,0.00,26.1,81.4
2026-07-23 17:27:29,17,0.00,0.000,0.00,26.1,81.4
2026-07-23 17:27:30,17,0.00,0.000,0.00,26.1,81.3
2026-07-23 17:27:31,17,0.00,0.000,0.00,26.1,81.3
2026-07-23 17:27:32,17,0.00,0.000,0.00,26.1,81.3
2026-07-23 17:27:33,17,0.00,0.000,0.00,26.1,81.4
2026-07-23 17:27:34,17,0.00,0.000,0.00,26.1,81.4
2026-07-23 17:27:36,17,0.00,0.000,0.00,26.1,81.4
2026-07-23 17:27:37,17,0.00,0.000,0.00,26.1,81.7
2026-07-23 17:27:38,17,0.00,0.000,0.00,26.1,81.7
2026-07-23 17:27:39,17,0.00,0.000,0.00,26.1,81.7
2026-07-23 17:27:40,17,0.00,0.000,0.00,26.1,81.9
2026-07-23 17:27:41,17,0.00,0.000,0.00,26.1,81.9
2026-07-23 17:27:42,17,0.00,0.000,0.00,26.1,81.9
2026-07-23 17:27:44,17,0.00,0.000,0.00,26.1,82.0
2026-07-23 17:27:45,17,0.00,0.000,0.00,26.1,82.0
2026-07-23 17:27:46,17,0.00,0.000,0.00,26.1,82.0
2026-07-23 17:27:47,17,0.00,0.000,0.00,26.1,82.0
2026-07-23 17:27:48,17,0.00,0.000,0.00,26.1,82.0
2026-07-23 17:27:49,17,0.00,0.000,0.00,26.1,82.0
2026-07-23 17:27:51,17,0.00,0.000,0.00,26.1,81.9
2026-07-23 17:27:52,17,0.00,0.000,0.00,26.1,81.9
2026-07-23 17:27:53,17,0.00,0.000,0.00,26.1,81.9
2026-07-23 17:27:54,17,0.00,0.000,0.00,26.1,81.9
2026-07-23 17:27:55,17,0.00,0.000,0.00,26.1,81.9
2026-07-23 17:27:56,17,0.00,0.000,0.00,26.1,81.9
2026-07-23 17:27:58,17,0.00,0.000,0.00,26.1,81.8
2026-07-23 17:27:59,17,0.00,0.000,0.00,26.1,81.8
2026-07-23 17:28:00,17,0.00,0.000,0.00,26.1,81.8
2026-07-23 17:28:01,17,0.00,0.000,0.00,26.1,81.9
2026-07-23 17:28:02,17,0.00,0.000,0.00,26.1,81.9
2026-07-23 17:28:03,17,0.00,0.000,0.00,26.1,81.9
2026-07-23 17:28:05,17,0.00,0.000,0.00,26.1,82.0
2026-07-23 17:28:06,17,0.00,0.000,0.00,26.1,82.0
2026-07-23 17:28:07,17,0.00,0.000,0.00,26.1,82.0
2026-07-23 17:28:08,17,0.00,0.000,0.00,26.1,82.0
