timestamp,hour,voltage,current,power,temperature,humidity
2026-07-20 20:56:37,20,0.00,0.683,0.00,27.0,79.9
2026-07-20 20:56:39,20,0.00,0.681,0.00,27.0,79.9
2026-07-20 20:56:40,20,0.00,0.680,0.00,27.1,79.9
2026-07-20 20:56:41,20,0.00,0.681,0.00,27.1,79.9
2026-07-20 20:56:42,20,0.00,0.682,0.00,27.1,79.9
2026-07-20 20:56:43,20,0.00,0.682,0.00,27.1,79.9
2026-07-20 20:56:44,20,0.00,0.679,0.00,27.1,79.9
2026-07-20 20:56:45,20,0.00,0.681,0.00,27.1,79.9
2026-07-20 20:56:47,20,7.27,0.603,4.38,27.1,79.9
2026-07-20 20:56:48,20,0.00,0.000,0.00,27.1,79.9
2026-07-20 20:56:49,20,0.00,0.000,0.00,27.1,79.9
2026-07-20 20:56:50,20,0.00,0.000,0.00,27.1,79.9
2026-07-20 20:56:51,20,0.00,0.677,0.00,27.1,79.9
2026-07-20 20:56:52,20,0.00,0.682,0.00,27.1,79.9
2026-07-20 20:56:54,20,0.00,0.677,0.00,27.2,79.9
2026-07-20 20:56:55,20,0.00,0.678,0.00,27.2,79.9
2026-07-20 20:56:56,20,0.00,0.000,0.00,27.2,79.9
2026-07-20 20:56:57,20,0.00,0.000,0.00,27.1,79.9
2026-07-20 20:56:58,20,0.00,0.000,0.00,27.1,79.9
2026-07-20 20:56:59,20,0.00,0.000,0.00,27.1,79.9
2026-07-20 20:57:01,20,0.00,0.000,0.00,27.1,79.8
2026-07-20 20:57:02,20,0.00,0.000,0.00,27.1,79.8
2026-07-20 20:57:03,20,0.00,0.000,0.00,27.1,79.8
2026-07-20 20:57:04,20,0.00,0.000,0.00,27.1,79.7
2026-07-20 20:57:05,20,0.00,0.000,0.00,27.1,79.7
2026-07-20 20:57:06,20,0.00,0.000,0.00,27.1,79.7
