timestamp,hour,voltage,current,power,temperature,humidity
2026-07-20 21:17:14,21,0.00,0.000,0.00,27.4,77.7
2026-07-20 21:17:16,21,0.00,0.000,0.00,27.4,77.7
2026-07-20 21:17:17,21,0.00,0.000,0.00,27.4,77.8
2026-07-20 21:17:18,21,0.00,0.000,0.00,27.4,77.8
2026-07-20 21:17:19,21,0.00,0.000,0.00,27.4,77.8
2026-07-20 21:17:20,21,63.48,0.000,0.00,27.4,77.7
2026-07-20 21:17:21,21,158.21,0.000,0.00,27.4,77.7
2026-07-20 21:17:22,21,157.92,0.000,0.00,27.4,77.7
2026-07-20 21:17:24,21,158.29,0.000,0.00,27.4,77.8
2026-07-20 21:17:25,21,158.51,0.000,0.00,27.4,77.8
2026-07-20 21:17:26,21,158.52,0.000,0.00,27.4,77.8
2026-07-20 21:17:27,21,158.81,0.000,0.00,27.4,77.7
2026-07-20 21:17:28,21,158.73,0.000,0.00,27.4,77.7
2026-07-20 21:17:29,21,158.27,0.000,0.00,27.4,77.7
2026-07-20 21:17:31,21,158.14,0.000,0.00,27.4,77.7
2026-07-20 21:17:32,21,158.91,0.000,0.00,27.4,77.7
2026-07-20 21:17:33,21,158.60,0.000,0.00,27.4,77.7
2026-07-20 21:17:34,21,158.51,0.000,0.00,27.4,77.7
2026-07-20 21:17:35,21,158.46,0.000,0.00,27.4,77.7
2026-07-20 21:17:36,21,158.57,0.000,0.00,27.4,77.7
2026-07-20 21:17:38,21,158.51,0.000,0.00,27.4,77.7
2026-07-20 21:17:39,21,158.74,0.000,0.00,27.4,77.7
2026-07-20 21:17:40,21,158.86,0.000,0.00,27.4,77.7
2026-07-20 21:17:41,21,158.92,0.000,0.00,27.4,77.8
2026-07-20 21:17:42,21,158.31,0.000,0.00,27.4,77.8
2026-07-20 21:17:43,21,158.51,0.000,0.00,27.4,77.8
2026-07-20 21:17:45,21,158.51,0.000,0.00,27.4,77.8
2026-07-20 21:17:46,21,158.58,0.000,0.00,27.4,77.8
2026-07-20 21:17:47,21,158.54,0.000,0.00,27.4,77.8
2026-07-20 21:17:48,21,158.62,0.000,0.00,27.4,77.7
2026-07-20 21:17:49,21,158.49,0.000,0.00,27.4,77.7
2026-07-20 21:17:50,21,158.69,0.000,0.00,27.4,77.7
2026-07-20 21:17:51,21,158.46,0.000,0.00,27.4,77.8
