timestamp,hour,voltage,current,power,temperature,humidity
2026-07-20 21:13:04,21,0.00,0.000,0.00,27.4,77.8
2026-07-20 21:13:06,21,0.00,0.000,0.00,27.4,77.8
2026-07-20 21:13:07,21,0.00,0.000,0.00,27.4,77.7
2026-07-20 21:13:08,21,0.00,0.000,0.00,27.4,77.7
2026-07-20 21:13:09,21,0.00,0.000,0.00,27.4,77.7
2026-07-20 21:13:10,21,82.47,0.000,0.00,27.4,77.7
2026-07-20 21:13:11,21,157.12,0.000,0.00,27.4,77.7
2026-07-20 21:13:12,21,157.45,0.000,0.00,27.4,77.7
2026-07-20 21:13:14,21,157.18,0.000,0.00,27.4,77.7
2026-07-20 21:13:15,21,157.42,0.000,0.00,27.4,77.7
2026-07-20 21:13:16,21,157.69,0.000,0.00,27.4,77.7
2026-07-20 21:13:17,21,157.96,0.000,0.00,27.4,77.7
2026-07-20 21:13:18,21,157.15,0.000,0.00,27.4,77.7
2026-07-20 21:13:19,21,157.22,0.000,0.00,27.4,77.7
2026-07-20 21:13:21,21,157.60,0.000,0.00,27.4,77.7
2026-07-20 21:13:22,21,157.10,0.000,0.00,27.4,77.7
2026-07-20 21:13:23,21,157.54,0.000,0.00,27.4,77.7
2026-07-20 21:13:24,21,157.45,0.000,0.00,27.5,77.7
2026-07-20 21:13:25,21,157.53,0.000,0.00,27.5,77.7
2026-07-20 21:13:26,21,157.25,0.000,0.00,27.5,77.7
2026-07-20 21:13:28,21,157.30,0.000,0.00,27.4,77.7
2026-07-20 21:13:29,21,156.84,0.000,0.00,27.4,77.7
2026-07-20 21:13:30,21,156.76,0.000,0.00,27.4,77.7
2026-07-20 21:13:31,21,157.21,0.000,0.00,27.4,77.7
2026-07-20 21:13:32,21,157.34,0.000,0.00,27.4,77.7
2026-07-20 21:13:33,21,157.34,0.000,0.00,27.4,77.7
2026-07-20 21:13:34,21,157.32,0.000,0.00,27.4,77.6
2026-07-20 21:13:36,21,157.29,0.000,0.00,27.4,77.6
2026-07-20 21:13:37,21,157.25,0.000,0.00,27.4,77.6
2026-07-20 21:13:38,21,157.60,0.000,0.00,27.4,77.7
2026-07-20 21:13:39,21,157.26,0.000,0.00,27.4,77.7
2026-07-20 21:13:40,21,157.43,0.000,0.00,27.4,77.7
2026-07-20 21:13:41,21,157.52,0.000,0.00,27.4,77.7
2026-07-20 21:13:42,21,157.73,0.000,0.00,27.4,77.7
2026-07-20 21:13:44,21,157.98,0.000,0.00,27.4,77.7
2026-07-20 21:13:45,21,157.97,0.000,0.00,27.4,77.7
2026-07-20 21:13:46,21,157.93,0.000,0.00,27.4,77.7
2026-07-20 21:13:47,21,157.68,0.000,0.00,27.4,77.7
2026-07-20 21:13:48,21,157.49,0.000,0.00,27.4,77.7
2026-07-20 21:13:49,21,157.75,0.000,0.00,27.4,77.7
2026-07-20 21:13:50,21,157.52,0.000,0.00,27.4,77.7
2026-07-20 21:13:52,21,157.60,0.000,0.00,27.4,77.7
2026-07-20 21:13:53,21,157.97,0.000,0.00,27.4,77.7
2026-07-20 21:13:54,21,157.88,0.000,0.00,27.4,77.7
2026-07-20 21:13:55,21,157.73,0.000,0.00,27.4,77.7
2026-07-20 21:13:56,21,157.84,0.000,0.00,27.4,77.7
2026-07-20 21:13:57,21,158.09,0.000,0.00,27.4,77.7
2026-07-20 21:13:59,21,157.94,0.000,0.00,27.4,77.7
2026-07-20 21:14:00,21,157.62,0.000,0.00,27.4,77.7
2026-07-20 21:14:01,21,157.63,0.000,0.00,27.4,77.7
2026-07-20 21:14:02,21,157.95,0.000,0.00,27.4,77.6
2026-07-20 21:14:03,21,157.41,0.000,0.00,27.4,77.6
2026-07-20 21:14:04,21,157.67,0.000,0.00,27.4,77.6
2026-07-20 21:14:06,21,158.02,0.000,0.00,27.4,77.6
2026-07-20 21:14:07,21,157.63,0.000,0.00,27.4,77.6
2026-07-20 21:14:08,21,157.68,0.000,0.00,27.4,77.6
2026-07-20 21:14:09,21,157.89,0.000,0.00,27.4,77.6
2026-07-20 21:14:10,21,157.66,0.000,0.00,27.4,77.6
2026-07-20 21:14:11,21,157.92,0.000,0.00,27.4,77.6
2026-07-20 21:14:13,21,157.82,0.000,0.00,27.4,77.6
2026-07-20 21:14:14,21,157.49,0.000,0.00,27.4,77.6
2026-07-20 21:14:15,21,158.11,0.000,0.00,27.4,77.6
2026-07-20 21:14:16,21,158.04,0.000,0.00,27.5,77.7
2026-07-20 21:14:17,21,157.94,0.000,0.00,27.5,77.7
2026-07-20 21:14:18,21,157.61,0.000,0.00,27.5,77.7
2026-07-20 21:14:19,21,158.22,0.000,0.00,27.4,77.7
2026-07-20 21:14:21,21,157.78,0.000,0.00,27.4,77.7
2026-07-20 21:14:22,21,157.97,0.000,0.00,27.4,77.7
2026-07-20 21:14:23,21,157.68,0.000,0.00,27.4,77.6
2026-07-20 21:14:24,21,158.21,0.000,0.00,27.4,77.6
2026-07-20 21:14:25,21,158.10,0.000,0.00,27.4,77.6
2026-07-20 21:14:26,21,158.23,0.000,0.00,27.4,77.6
2026-07-20 21:14:27,21,157.83,0.000,0.00,27.4,77.6
2026-07-20 21:14:29,21,157.99,0.000,0.00,27.4,77.6
2026-07-20 21:14:30,21,157.87,0.000,0.00,27.4,77.7
2026-07-20 21:14:31,21,158.05,0.000,0.00,27.4,77.7
2026-07-20 21:14:32,21,158.15,0.000,0.00,27.4,77.7
2026-07-20 21:14:33,21,158.05,0.000,0.00,27.4,77.7
2026-07-20 21:14:34,21,157.81,0.000,0.00,27.4,77.7
2026-07-20 21:14:35,21,157.58,0.000,0.00,27.4,77.7
2026-07-20 21:14:37,21,157.74,0.000,0.00,27.4,77.7
2026-07-20 21:14:38,21,157.70,0.000,0.00,27.4,77.7
2026-07-20 21:14:39,21,157.50,0.000,0.00,27.4,77.7
2026-07-20 21:14:40,21,157.79,0.000,0.00,27.4,77.7
2026-07-20 21:14:41,21,157.85,0.000,0.00,27.4,77.7
2026-07-20 21:14:42,21,157.79,0.000,0.00,27.4,77.7
2026-07-20 21:14:44,21,157.71,0.000,0.00,27.4,77.7
2026-07-20 21:14:45,21,158.06,0.000,0.00,27.4,77.7
2026-07-20 21:14:46,21,158.23,0.000,0.00,27.4,77.7
2026-07-20 21:14:47,21,158.59,0.000,0.00,27.4,77.7
2026-07-20 21:14:48,21,158.21,0.000,0.00,27.4,77.7
2026-07-20 21:14:49,21,158.12,0.000,0.00,27.4,77.7
2026-07-20 21:14:51,21,158.33,0.000,0.00,27.4,77.7
2026-07-20 21:14:52,21,158.30,0.000,0.00,27.4,77.7
2026-07-20 21:14:53,21,158.44,0.000,0.00,27.4,77.7
2026-07-20 21:14:54,21,158.32,0.000,0.00,27.4,77.7
2026-07-20 21:14:55,21,158.33,0.000,0.00,27.4,77.7
2026-07-20 21:14:56,21,158.34,0.000,0.00,27.4,77.7
2026-07-20 21:14:58,21,158.17,0.000,0.00,27.4,77.7
2026-07-20 21:14:59,21,158.13,0.000,0.00,27.4,77.7
2026-07-20 21:15:00,21,157.30,0.000,0.00,27.4,77.7
2026-07-20 21:15:01,21,157.58,0.000,0.00,27.4,77.7
2026-07-20 21:15:02,21,157.13,0.000,0.00,27.4,77.7
2026-07-20 21:15:03,21,157.46,0.000,0.00,27.4,77.7
2026-07-20 21:15:04,21,157.05,0.000,0.00,27.4,77.7
2026-07-20 21:15:06,21,156.63,0.000,0.00,27.4,77.7
2026-07-20 21:15:07,21,157.41,0.000,0.00,27.4,77.7
2026-07-20 21:15:08,21,157.70,0.000,0.00,27.4,77.7
2026-07-20 21:15:09,21,157.16,0.000,0.00,27.4,77.7
2026-07-20 21:15:10,21,157.11,0.000,0.00,27.4,77.7
2026-07-20 21:15:11,21,156.84,0.000,0.00,27.4,77.7
2026-07-20 21:15:12,21,156.91,0.000,0.00,27.4,77.7
2026-07-20 21:15:14,21,157.22,0.000,0.00,27.4,77.7
