timestamp,hour,voltage,current,power,temperature,humidity
2026-07-23 13:01:33,13,0.00,0.000,0.00,27.5,85.8
2026-07-23 13:01:35,13,0.00,0.000,0.00,27.5,85.8
2026-07-23 13:01:36,13,0.00,0.000,0.00,27.5,85.9
2026-07-23 13:01:37,13,0.00,0.000,0.00,27.5,85.9
2026-07-23 13:01:38,13,50.63,0.789,39.95,27.5,85.9
2026-07-23 13:01:39,13,0.00,0.849,0.00,27.4,86.0
2026-07-23 13:01:40,13,0.00,0.845,0.00,27.4,86.0
2026-07-23 13:01:42,13,0.00,0.843,0.00,27.4,86.0
2026-07-23 13:01:43,13,0.00,0.848,0.00,27.5,86.0
2026-07-23 13:01:44,13,0.00,0.846,0.00,27.5,86.0
2026-07-23 13:01:45,13,0.00,0.850,0.00,27.5,86.0
2026-07-23 13:01:46,13,0.00,0.847,0.00,27.4,86.0
2026-07-23 13:01:47,13,0.00,0.846,0.00,27.4,86.0
2026-07-23 13:01:48,13,90.66,0.849,76.94,27.4,86.0
2026-07-23 13:01:50,13,119.10,0.852,101.51,27.5,86.1
2026-07-23 13:01:51,13,119.21,0.850,101.38,27.5,86.1
2026-07-23 13:01:52,13,119.26,0.846,100.89,27.5,86.1
2026-07-23 13:01:53,13,119.39,0.847,101.15,27.5,86.1
2026-07-23 13:01:54,13,119.69,0.851,101.82,27.5,86.1
2026-07-23 13:01:55,13,119.35,0.853,101.86,27.5,86.1
2026-07-23 13:01:57,13,119.51,0.848,101.30,27.5,86.2
2026-07-23 13:01:58,13,119.37,0.849,101.39,27.5,86.2
2026-07-23 13:01:59,13,119.52,0.850,101.62,27.5,86.2
2026-07-23 13:02:00,13,119.47,0.846,101.13,27.5,86.2
2026-07-23 13:02:01,13,119.70,0.849,101.58,27.5,86.2
2026-07-23 13:02:02,13,119.73,0.847,101.40,27.5,86.2
2026-07-23 13:02:04,13,119.41,0.852,101.78,27.5,86.3
2026-07-23 13:02:05,13,119.80,0.850,101.80,27.5,86.3
2026-07-23 13:02:06,13,119.60,0.847,101.27,27.5,86.3
2026-07-23 13:02:07,13,119.08,0.849,101.04,27.4,86.4
